,FIPS,Admin2,State,UID,iso2,iso3,code3,Province_State,Country_Region,Lat,Long_,Cases,Deaths,TempMedian,TempMean,PrcpMedian,PrcpMean,geo_id,population,pop_density
13,01035,Conecuh,AL,84001035,US,USA,840,Alabama,US,31.43401703,-86.99320044,884,17,278.0,268.994459833795,0.0,39.10249307479224,01035,12277,14.440131364
14,01039,Covington,AL,84001039,US,USA,840,Alabama,US,31.247785399999998,-86.45050893,3073,43,278.0,268.7016806722689,0.0,41.415966386554615,01039,36986,35.889346469
15,01041,Crenshaw,AL,84001041,US,USA,840,Alabama,US,31.72941803,-86.31593104,1082,36,260.0,252.0134453781513,0.0,47.19663865546219,01041,13824,22.704543936999997
16,01043,Cullman,AL,84001043,US,USA,840,Alabama,US,34.13020303,-86.86888037,7538,78,233.0,224.9718817591925,0.0,50.75486661860129,01043,83442,113.56042387
17,01045,Dale,AL,84001045,US,USA,840,Alabama,US,31.43037123,-85.61095742,3583,64,278.0,268.00547945205483,0.0,36.56164383561644,01045,48956,87.249907296
18,01047,Dallas,AL,84001047,US,USA,840,Alabama,US,32.32688101,-87.10866709999998,2898,44,260.5,248.7172011661808,0.0,42.10860058309038,01047,38310,39.142243533
19,01053,Escambia,AL,84001053,US,USA,840,Alabama,US,31.1256789,-87.15918694,2858,34,272.0,259.65222222222224,0.0,50.14444444444445,01053,36748,38.877615797
20,01055,Etowah,AL,84001055,US,USA,840,Alabama,US,34.04567266,-86.04051873,10732,105,233.0,231.17125382263,0.0,53.06422018348624,01055,102501,191.48976814
21,01057,Fayette,AL,84001057,US,USA,840,Alabama,US,33.72076938,-87.73886638,1517,21,244.0,237.86567164179104,0.0,61.18805970149253,01057,16433,26.180382895999998
22,01059,Franklin,AL,84001059,US,USA,840,Alabama,US,34.44235334,-87.84289505,3418,39,230.0,222.28657616892914,0.0,60.80392156862745,01059,31363,49.474811238
23,01061,Geneva,AL,84001061,US,USA,840,Alabama,US,31.09389027,-85.83572839,1819,23,278.0,265.34180790960454,0.0,51.548022598870055,01061,26314,45.804859963999995
24,01063,Greene,AL,84001063,US,USA,840,Alabama,US,32.85504247,-87.95684022,716,20,254.5,245.43272171253827,0.0,53.600917431192656,01063,8233,12.724429805
25,01065,Hale,AL,84001065,US,USA,840,Alabama,US,32.76039258,-87.63284988,1592,34,250.0,240.28120713305896,0.0,47.24417009602194,01065,14726,22.867078755999998
26,01067,Henry,AL,84001067,US,USA,840,Alabama,US,31.51148016,-85.24267944,1382,8,267.0,256.73873873873873,0.0,56.27927927927928,01067,17209,30.634605793000002
27,01071,Jackson,AL,84001071,US,USA,840,Alabama,US,34.78144169,-85.99750489,5466,34,232.0,223.53030303030303,0.0,60.430735930735935,01071,51736,47.99314624
28,01073,Jefferson,AL,84001073,US,USA,840,Alabama,US,33.55554728,-86.89506300000002,56823,738,250.0,242.50480109739368,0.0,48.37174211248286,01073,659300,593.22554444
29,01075,Lamar,AL,84001075,US,USA,840,Alabama,US,33.77995024,-88.09668032,1114,16,256.0,251.59911894273128,0.0,51.176211453744486,01075,13844,22.888459751
30,01077,Lauderdale,AL,84001077,US,USA,840,Alabama,US,34.90171875,-87.65624729,6930,70,222.0,221.75414364640883,0.0,50.32044198895028,01077,92387,138.30116642
31,01079,Lawrence,AL,84001079,US,USA,840,Alabama,US,34.52041498,-87.31069453,2217,44,228.0,220.57887517146773,0.0,55.13991769547325,01079,32957,47.716440561999995
32,01083,Limestone,AL,84001083,US,USA,840,Alabama,US,34.81185586,-86.98310072,7337,59,233.0,225.27762302692662,0.0,46.9786443825441,01083,96174,171.75295058
33,01089,Madison,AL,84001089,US,USA,840,Alabama,US,34.76327133,-86.55069633,24395,181,228.0,221.9001367989056,0.0,51.93570451436389,01089,366519,457.24378797
34,01091,Marengo,AL,84001091,US,USA,840,Alabama,US,32.24767634,-87.78796182,1888,26,267.0,257.4160839160839,0.0,40.63286713286713,01091,19066,19.516985844
35,01093,Marion,AL,84001093,US,USA,840,Alabama,US,34.13697363,-87.88704173,2248,45,239.0,230.3309759547384,0.0,57.61669024045261,01093,29763,40.093386582
36,01095,Marshall,AL,84001095,US,USA,840,Alabama,US,34.36975964,-86.30486727,9616,91,228.0,220.93548387096772,0.0,50.69705469845722,01095,96109,169.85038912
37,01097,Mobile,AL,84001097,US,USA,840,Alabama,US,30.78472347,-88.20842409,27708,513,272.0,258.7599142550911,0.0,37.538049303322616,01097,413757,336.56024397
38,01101,Montgomery,AL,84001101,US,USA,840,Alabama,US,32.2206831,-86.20969272,17475,281,272.0,260.9494047619048,0.0,48.35119047619048,01101,225763,287.48618084
39,01103,Morgan,AL,84001103,US,USA,840,Alabama,US,34.45500589,-86.85475946,11336,100,233.0,227.81231671554244,0.0,61.90029325513196,01103,119089,205.54206837
40,01107,Pickens,AL,84001107,US,USA,840,Alabama,US,33.28094866,-88.08818103,1839,26,261.0,250.89253731343285,0.0,64.05671641791045,01107,19938,22.620053506999998
41,01109,Pike,AL,84001109,US,USA,840,Alabama,US,31.80396383,-85.9408295,2213,23,267.0,255.07246376811597,0.0,41.170807453416145,01109,33338,49.605114793
42,01111,Randolph,AL,84001111,US,USA,840,Alabama,US,33.29526734,-85.45708831,1313,31,228.0,224.46043165467626,0.0,54.852517985611506,01111,22725,39.143956864
43,01113,Russell,AL,84001113,US,USA,840,Alabama,US,32.28725256,-85.18415324,2979,7,290.0,270.69892473118284,13.0,81.03225806451613,01113,57781,90.12050714
44,01117,Shelby,AL,84001117,US,USA,840,Alabama,US,33.26879845,-86.66232561,17035,105,244.0,241.78078078078084,0.0,44.3963963963964,01117,215707,274.65465157
45,01121,Talladega,AL,84001121,US,USA,840,Alabama,US,33.37823223,-86.16886178,5617,76,256.0,245.87924801156902,0.0,53.47143890093999,01121,79828,108.34681527
46,01123,Tallapoosa,AL,84001123,US,USA,840,Alabama,US,32.86698258,-85.79833053,2504,99,256.0,249.2878787878788,0.0,60.90606060606061,01123,40497,56.518866946
47,01125,Tuscaloosa,AL,84001125,US,USA,840,Alabama,US,33.28726072,-87.52556818,19730,221,250.0,243.93156424581002,0.0,49.479050279329606,01125,208911,158.16297204
48,01133,Winston,AL,84001133,US,USA,840,Alabama,US,34.15030532,-87.37325922,2098,30,228.0,220.5681063122924,0.0,58.62790697674418,01133,23660,38.59836973
49,02013,Aleutians East,AK,84002013,US,USA,840,Alaska,US,55.32222414,-161.9722021,39,0,83.0,76.34472934472934,5.0,27.682336182336183,02013,3515,0.5032159254
50,02016,Aleutians West,AK,84002016,US,USA,840,Alaska,US,52.3233,-174.1596,218,0,67.0,62.58067299396031,3.0,18.352890422778252,02016,5723,1.3030185169
51,02020,Anchorage,AK,84002020,US,USA,840,Alaska,US,61.14998174,-149.14269860000005,23728,125,61.0,54.515914655473935,0.0,26.167890870933892,02020,291538,170.84945945
52,02050,Bethel,AK,84002050,US,USA,840,Alaska,US,60.90980451,-159.8561831,2744,11,61.0,44.46314325452017,0.0,14.205841446453409,02050,18216,0.4483488712
53,02060,Bristol Bay,AK,84002060,US,USA,840,Alaska,US,58.74513976,-156.701064,0,0,89.0,68.86338797814207,0.0,15.912568306010929,02060,877,1.81957526
54,02068,Denali,AK,84002068,US,USA,840,Alaska,US,63.67264044,-150.0076108,60,0,28.0,14.875354107648725,0.0,19.086402266288953,02068,2059,0.162934745
55,02090,Fairbanks North Star,AK,84002090,US,USA,840,Alaska,US,64.80726247,-146.5692662,5217,20,83.0,49.93684210526316,0.0,18.244534412955467,02090,98971,13.503070244000002
56,02100,Haines,AK,84002100,US,USA,840,Alaska,US,59.09893571,-135.4679843,23,0,106.0,91.26495726495726,0.0,36.64529914529915,02100,2474,1.0574495864
57,02110,Juneau,AK,84002110,US,USA,840,Alaska,US,58.45031811,-134.200436,1067,5,72.0,77.5285505124451,25.0,88.65153733528551,02110,32113,11.876709455
58,02122,Kenai Peninsula,AK,84002122,US,USA,840,Alaska,US,60.24429722,-151.53888840000005,3710,19,72.0,66.16645629536131,0.0,31.020353423792997,02122,58533,3.6529901494
59,02130,Ketchikan Gateway,AK,84002130,US,USA,840,Alaska,US,55.57445008,-130.975561,254,1,100.0,105.56164383561644,25.0,121.63013698630137,02130,13918,2.865629577
60,02150,Kodiak Island,AK,84002150,US,USA,840,Alaska,US,57.65529415,-153.7493579,949,2,94.0,89.56043956043956,0.0,42.989010989010985,02150,13345,2.0172729248
61,02170,Matanuska-Susitna,AK,84002170,US,USA,840,Alaska,US,62.31305045,-149.5741743,6730,18,61.0,54.81934892251261,0.0,19.71297569922054,02170,107610,4.3542490487
62,02180,Nome,AK,84002180,US,USA,840,Alaska,US,64.90320724,-164.0353804,282,0,33.0,22.474191328286306,0.0,10.194769442532689,02180,10008,0.4356614048
63,02185,North Slope,AK,84002185,US,USA,840,Alaska,US,69.31479216,-153.4836093,843,3,-28.0,-50.128950695322374,0.0,5.559797724399495,02185,9872,0.11114063619999999
64,02188,Northwest Arctic,AK,84002188,US,USA,840,Alaska,US,67.04919196,-159.7503946,447,0,17.0,7.7793740379681875,0.0,7.915341200615702,02188,7671,0.2151846209
65,02220,Sitka,AK,84002220,US,USA,840,Alaska,US,57.24124555,-135.3206587,273,0,94.0,96.10562414266118,24.0,71.89711934156378,02220,8647,3.0128759125999998
66,02240,Southeast Fairbanks,AK,84002240,US,USA,840,Alaska,US,63.87692095,-143.2127643,410,3,44.0,21.052385406922358,0.0,10.632366697848457,02240,6918,0.278695684
67,02261,Valdez-Cordova,AK,84002261,US,USA,840,Alaska,US,61.47502768,-144.7126799,368,3,65.5,48.71844660194175,0.0,37.464997445068974,02261,9164,0.26778169890000003
68,02282,Yakutat,AK,84002282,US,USA,840,Alaska,US,59.890980799999994,-140.36014509999998,59,1,78.0,80.04602510460249,31.0,82.35006973500697,02282,604,0.0792310047
69,02290,Yukon-Koyukuk,AK,84002290,US,USA,840,Alaska,US,65.50815459,-151.39073869999999,220,4,17.0,8.218338262973917,0.0,12.181231513847807,02290,5327,0.036593098399999996
70,04001,Apache,AZ,84004001,US,USA,840,Arizona,US,35.39465006,-109.4892383,8045,252,200.0,193.28513902205174,0.0,7.687823585810162,04001,71818,6.4137685289999995
71,04003,Cochise,AZ,84004003,US,USA,840,Arizona,US,31.87934684,-109.7516088,8502,144,283.0,268.88030442804427,0.0,7.269372693726938,04003,126770,20.56427823
72,04005,Coconino,AZ,84004005,US,USA,840,Arizona,US,35.83883429,-111.77071780000001,12095,225,194.0,190.10652126018948,0.0,7.192663582286848,04005,142854,7.6726192992
73,04007,Gila,AZ,84004007,US,USA,840,Arizona,US,33.80190085,-110.8132779,4867,149,244.0,238.78040244969375,0.0,7.549431321084866,04007,53889,11.325986655
74,04009,Graham,AZ,84004009,US,USA,840,Arizona,US,32.93166885,-109.8882178,3601,54,289.0,280.37640936686904,0.0,3.575021682567216,04009,38072,8.2358796196
75,04011,Greenlee,AZ,84004011,US,USA,840,Arizona,US,33.21498827,-109.2405279,441,4,211.0,209.36346153846156,0.0,8.76923076923077,04011,9483,5.1482697863
76,04012,La Paz,AZ,84004012,US,USA,840,Arizona,US,33.72854224,-113.98100290000001,1719,38,350.0,328.5622119815668,0.0,3.0979262672811068,04012,21098,4.6888309769
77,04013,Maricopa,AZ,84004013,US,USA,840,Arizona,US,33.34835867,-112.49181540000001,360707,5416,333.0,316.37099892588617,0.0,4.319226638023632,04013,4410824,479.47643039999997
78,04015,Mohave,AZ,84004015,US,USA,840,Arizona,US,35.70471703,-113.7577902,14347,365,261.0,274.2992537313433,0.0,3.8283582089552235,04015,209550,15.742539574
79,04017,Navajo,AZ,84004017,US,USA,840,Arizona,US,35.3997715,-110.3218983,12086,364,217.0,207.11195807527398,0.0,8.018580276322059,04017,110445,11.100123355
80,04019,Pima,AZ,84004019,US,USA,840,Arizona,US,32.0971334,-111.7890033,77854,1142,278.0,281.42823467784183,0.0,5.235987427972762,04019,1039073,113.09979314
81,04021,Pinal,AZ,84004021,US,USA,840,Arizona,US,32.90525627,-111.3449483,31497,389,306.0,298.16689718764405,0.0,3.326878745965883,04021,447138,83.330493702
82,04023,Santa Cruz,AZ,84004023,US,USA,840,Arizona,US,31.52508998,-110.8479088,6441,110,283.0,271.3495145631068,0.0,8.055186509964232,04023,46511,37.602208146
83,04025,Yavapai,AZ,84004025,US,USA,840,Arizona,US,34.59933926,-112.5538588,12668,243,267.0,254.77483892845032,0.0,5.961003730077993,04025,231993,28.558217746
84,04027,Yuma,AZ,84004027,US,USA,840,Arizona,US,32.76895712,-113.90666740000002,29715,549,339.0,327.29451219512197,0.0,2.7817073170731708,04027,212128,38.470979394000004
85,05001,Arkansas,AR,84005001,US,USA,840,Arkansas,US,34.29145151,-91.37277296,1420,33,250.0,237.83604651162793,0.0,41.282558139534885,05001,17769,17.970920800000002
86,05003,Ashley,AR,84005003,US,USA,840,Arkansas,US,33.19153461,-91.76984709999999,1355,21,250.0,239.97315436241607,0.0,50.944630872483216,05003,20046,21.662999825
87,05005,Baxter,AR,84005005,US,USA,840,Arkansas,US,36.28784385,-92.33782872,2292,72,211.0,205.68500687757907,0.0,42.09215955983494,05005,41619,75.093934913
88,05007,Benton,AR,84005007,US,USA,840,Arkansas,US,36.33644656,-94.25680817,19981,281,228.0,219.94610778443115,0.0,35.538922155688624,05007,272608,321.63932955
89,05009,Boone,AR,84005009,US,USA,840,Arkansas,US,36.3084504,-93.09374925,2762,69,217.0,206.30740037950662,0.0,38.13567362428842,05009,37480,63.526433563000005
90,05017,Chicot,AR,84005017,US,USA,840,Arkansas,US,33.26458973,-91.29539209,1452,32,239.0,235.17628205128204,0.0,57.608974358974365,05017,10438,16.199614005
91,05019,Clark,AR,84005019,US,USA,840,Arkansas,US,34.04613432,-93.17484713,1483,24,244.0,231.19075144508668,0.0,48.3150289017341,05019,22061,25.472316857
92,05021,Clay,AR,84005021,US,USA,840,Arkansas,US,36.36826212,-90.4148172,1396,35,211.0,211.771978021978,0.0,35.730769230769226,05021,14847,23.217736871
93,05023,Cleburne,AR,84005023,US,USA,840,Arkansas,US,35.53864922,-92.02640019,1436,40,233.0,215.80252100840335,0.0,49.659663865546214,05023,24965,45.084706902
94,05025,Cleveland,AR,84005025,US,USA,840,Arkansas,US,33.89723187,-92.18537045,615,21,130.5,132.43333333333334,0.0,71.23333333333333,05025,8018,13.412871423
95,05027,Columbia,AR,84005027,US,USA,840,Arkansas,US,33.21230701,-93.22642793,1669,43,250.0,235.00958466453673,0.0,52.9073482428115,05027,23537,30.727792724
96,05029,Conway,AR,84005029,US,USA,840,Arkansas,US,35.26205537,-92.70506566,1549,18,239.0,224.1287671232877,0.0,36.73698630136986,05029,20891,37.828544349
97,05031,Craighead,AR,84005031,US,USA,840,Arkansas,US,35.83018283,-90.63235729,10718,143,206.0,206.88490284005982,0.0,40.73692077727952,05031,108558,153.48489237
98,05033,Crawford,AR,84005033,US,USA,840,Arkansas,US,35.58928601,-94.2446814,4917,66,233.0,218.90967741935486,0.0,46.441935483870964,05033,63406,107.25055074
99,05035,Crittenden,AR,84005035,US,USA,840,Arkansas,US,35.21247318,-90.30839406,4565,77,233.0,224.91259259259257,0.0,39.860740740740745,05035,48342,79.20594433
100,05037,Cross,AR,84005037,US,USA,840,Arkansas,US,35.29631396,-90.77185818,1563,37,244.0,238.6,0.0,42.29850746268657,05037,16676,27.05465413
101,05039,Dallas,AR,84005039,US,USA,840,Arkansas,US,33.97042763,-92.65167437,524,11,222.0,215.5631469979296,0.0,57.4120082815735,05039,7182,10.761383639000002
102,05041,Desha,AR,84005041,US,USA,840,Arkansas,US,33.83011025,-91.25500948,1008,11,250.0,231.98976109215016,0.0,53.03412969283278,05041,11512,14.986939894
103,05043,Drew,AR,84005043,US,USA,840,Arkansas,US,33.59035001,-91.71777921,1567,22,244.0,235.8575342465753,0.0,52.36712328767122,05043,18328,22.125731613000003
104,05045,Faulkner,AR,84005045,US,USA,840,Arkansas,US,35.14719007,-92.33717519,8591,97,233.0,223.31884057971016,0.0,41.44347826086957,05045,124806,192.61993238
105,05047,Franklin,AR,84005047,US,USA,840,Arkansas,US,35.51202821,-93.89299569,1192,26,222.0,213.86301369863014,0.0,44.56712328767122,05047,17810,29.251865935
106,05049,Fulton,AR,84005049,US,USA,840,Arkansas,US,36.38177105,-91.81729127,959,36,211.0,205.5386740331492,0.0,41.353591160220994,05049,12269,19.846564485
107,05051,Garland,AR,84005051,US,USA,840,Arkansas,US,34.57692074,-93.14921604,6520,163,222.0,213.47685185185185,0.0,51.518518518518526,05051,99154,146.30495102
108,05053,Grant,AR,84005053,US,USA,840,Arkansas,US,34.29017991,-92.42320562,1162,14,244.0,228.531976744186,0.0,54.55232558139535,05053,18188,28.787064887
109,05055,Greene,AR,84005055,US,USA,840,Arkansas,US,36.11735460000001,-90.55832668,4734,55,214.0,208.3956043956044,0.0,42.942307692307686,05055,45325,78.45926326899999
110,05057,Hempstead,AR,84005057,US,USA,840,Arkansas,US,33.73325583,-93.66935133,1331,11,228.0,219.806916426513,0.0,49.11527377521614,05057,21741,29.883712392
111,05059,Hot Spring,AR,84005059,US,USA,840,Arkansas,US,34.31709259,-92.95396325,3843,58,233.0,221.55233644859814,0.0,49.61775700934579,05059,33701,54.779866739
112,05061,Howard,AR,84005061,US,USA,840,Arkansas,US,34.09007427,-93.9934871,1169,18,228.0,223.46113989637303,0.0,49.95077720207254,05061,13341,22.666934514
113,05063,Independence,AR,84005063,US,USA,840,Arkansas,US,35.74242707,-91.57001641,3015,95,217.0,208.23644859813083,0.0,39.59906542056075,05063,37678,49.319726544
114,05065,Izard,AR,84005065,US,USA,840,Arkansas,US,36.09604046,-91.90847954,1411,18,211.0,205.94246575342467,0.0,35.56986301369864,05065,13593,23.41297489
115,05067,Jackson,AR,84005067,US,USA,840,Arkansas,US,35.59802983,-91.21494602,2901,24,211.0,205.49857549857552,0.0,41.29059829059829,05067,16811,26.518989301999998
116,05069,Jefferson,AR,84005069,US,USA,840,Arkansas,US,34.26767081,-91.92619839,7043,133,233.0,226.2248603351956,0.0,47.66480446927374,05069,68114,78.293590368
117,05071,Johnson,AR,84005071,US,USA,840,Arkansas,US,35.56759135,-93.46036368,2048,20,211.0,207.84022038567488,0.0,37.54545454545455,05071,26742,40.525027934
118,05073,Lafayette,AR,84005073,US,USA,840,Arkansas,US,33.24116713,-93.60677071,365,4,250.0,239.875,0.0,51.92613636363637,05073,6682,12.648231995
119,05075,Lawrence,AR,84005075,US,USA,840,Arkansas,US,36.04188196,-91.10867198,1683,36,211.0,205.81881533101048,0.0,38.47270615563298,05075,16434,27.967935241
120,05077,Lee,AR,84005077,US,USA,840,Arkansas,US,34.78498904,-90.78383866,1496,26,222.0,220.15890410958903,0.0,47.682191780821924,05077,8985,14.909863035
121,05079,Lincoln,AR,84005079,US,USA,840,Arkansas,US,33.95317155,-91.74002806,2877,27,239.0,226.75783475783481,0.0,56.159544159544154,05079,13383,23.831748998000002
122,05081,Little River,AR,84005081,US,USA,840,Arkansas,US,33.70375665,-94.23468591,876,39,244.0,232.51506849315066,0.0,50.153424657534245,05081,12326,23.158453719
123,05083,Logan,AR,84005083,US,USA,840,Arkansas,US,35.21413234,-93.71951016,1575,13,233.0,219.5372492836676,0.0,52.01432664756447,05083,21737,30.696690278000002
124,05085,Lonoke,AR,84005085,US,USA,840,Arkansas,US,34.75392199,-91.88742357,4710,87,228.0,218.9759398496241,0.0,50.458646616541344,05085,73657,95.54646257899999
125,05087,Madison,AR,84005087,US,USA,840,Arkansas,US,36.01038185,-93.72524943,1114,13,189.0,181.5186246418338,0.0,38.70773638968481,05087,16481,19.755374235
126,05089,Marion,AR,84005089,US,USA,840,Arkansas,US,36.26844485,-92.68451899,707,24,239.0,223.04907975460117,0.0,33.88343558282209,05089,16722,28.012103191999998
127,05091,Miller,AR,84005091,US,USA,840,Arkansas,US,33.31403423,-93.89285258,2891,25,244.0,235.22131147540986,0.0,47.77322404371585,05091,43592,69.666031456
128,05093,Mississippi,AR,84005093,US,USA,840,Arkansas,US,35.76271485,-90.05194370000002,4615,97,239.0,226.09615384615384,0.0,31.80769230769231,05093,41239,45.791823127
129,05097,Montgomery,AR,84005097,US,USA,840,Arkansas,US,34.53704874,-93.65824478,550,20,239.0,226.87671232876716,0.0,55.8958904109589,05097,8924,11.443104702000001
130,05099,Nevada,AR,84005099,US,USA,840,Arkansas,US,33.66340119,-93.30632432,617,21,244.0,236.1253644314869,0.0,51.463556851311964,05099,8326,13.476024627000001
131,05103,Ouachita,AR,84005103,US,USA,840,Arkansas,US,33.58839816,-92.87795984,1526,34,250.0,236.20731707317074,0.0,40.77134146341464,05103,23606,32.214182855
132,05105,Perry,AR,84005105,US,USA,840,Arkansas,US,34.945915299999996,-92.94372564,518,5,233.0,221.89403973509928,0.0,40.94701986754967,05105,10352,18.768461813
133,05107,Phillips,AR,84005107,US,USA,840,Arkansas,US,34.43268455,-90.84800154,1362,25,228.0,228.35526315789474,0.0,41.098684210526315,05107,18029,25.917573945
134,05109,Pike,AR,84005109,US,USA,840,Arkansas,US,34.16250414,-93.65789349,753,12,228.0,218.24855491329484,0.0,52.70520231213873,05109,10673,17.769790471
135,05111,Poinsett,AR,84005111,US,USA,840,Arkansas,US,35.57433534,-90.66268713,2557,64,256.0,232.45989304812835,0.0,45.18716577540107,05111,23974,31.612860463
136,05113,Polk,AR,84005113,US,USA,840,Arkansas,US,34.48254879,-94.22728802,1383,48,214.0,204.27077363896848,0.0,64.06017191977078,05113,20049,23.375831326999997
137,05115,Pope,AR,84005115,US,USA,840,Arkansas,US,35.44871474,-93.03212219,6001,64,233.0,222.59452054794517,0.0,39.983561643835614,05115,64000,78.767276003
138,05117,Prairie,AR,84005117,US,USA,840,Arkansas,US,34.83624419,-91.55162157,592,17,228.0,219.3324175824176,0.0,42.854395604395606,05117,8074,12.462049540999999
139,05119,Pulaski,AR,84005119,US,USA,840,Arkansas,US,34.77054088,-92.31355101,27300,412,228.0,219.87967914438502,0.0,42.78520499108735,05119,392680,517.42322701
140,05121,Randolph,AR,84005121,US,USA,840,Arkansas,US,36.3415714,-91.02455531,1578,43,211.0,207.52312138728325,0.0,42.12138728323699,05121,17948,27.518169014
141,05125,Saline,AR,84005125,US,USA,840,Arkansas,US,34.64916145,-92.67583224,8427,112,228.0,218.06639004149375,0.0,45.067773167358226,05125,121421,167.81364049
142,05127,Scott,AR,84005127,US,USA,840,Arkansas,US,34.85588887,-94.0632176,675,12,233.0,219.51366120218583,0.0,59.09016393442622,05127,10319,11.564410034000002
143,05129,Searcy,AR,84005129,US,USA,840,Arkansas,US,35.9109364,-92.69936482,533,13,206.0,200.13474240422718,0.0,35.276089828269484,05129,7958,11.947252317
144,05131,Sebastian,AR,84005131,US,USA,840,Arkansas,US,35.19605503,-94.27162713,10608,161,241.5,229.6639344262295,0.0,42.786885245901644,05131,127753,240.18462259999998
145,05133,Sevier,AR,84005133,US,USA,840,Arkansas,US,33.99780401,-94.2424869,2151,20,239.0,232.51321279554938,0.0,50.2461752433936,05133,17139,30.327516453
146,05135,Sharp,AR,84005135,US,USA,840,Arkansas,US,36.16258158,-91.47819342,1255,35,211.0,201.3798561151079,0.0,44.719424460431654,05135,17366,28.731305394
147,05137,Stone,AR,84005137,US,USA,840,Arkansas,US,35.86251946,-92.15684085,808,27,222.0,214.03571428571428,0.0,40.967032967032964,05137,12457,20.542406304
148,05139,Union,AR,84005139,US,USA,840,Arkansas,US,33.16887091,-92.59746952,2667,74,250.0,239.7188365650969,0.0,49.31301939058172,05139,39126,37.649550945
149,05143,Washington,AR,84005143,US,USA,840,Arkansas,US,35.976844,-94.21800746,23370,234,217.0,208.062,0.0,40.601,05143,236961,251.54733629
150,05145,White,AR,84005145,US,USA,840,Arkansas,US,35.25688493,-91.74908296,5410,72,233.0,223.27554179566562,0.0,41.70588235294117,05145,78727,76.05864793399999
151,05149,Yell,AR,84005149,US,USA,840,Arkansas,US,35.00292371,-93.41171338,2609,48,233.0,222.9446870451237,0.0,43.427947598253276,05149,21535,23.152484354000002
152,06001,Alameda,CA,84006001,US,USA,840,California,US,37.64629437,-121.8929271,57081,697,217.0,221.8112124282337,0.0,4.874704491725768,06001,1666753,2260.6172815
153,06003,Alpine,CA,84006003,US,USA,840,California,US,38.59678594,-119.82235940000001,71,0,128.0,130.96712328767123,0.0,15.670624048706241,06003,1101,1.4911822298
154,06005,Amador,CA,84006005,US,USA,840,California,US,38.44583082,-120.65696000000001,2738,26,256.0,251.81314878892726,0.0,12.370242214532874,06005,39383,66.23759552199999
155,06007,Butte,CA,84006007,US,USA,840,California,US,39.66727762,-121.6005252,8147,100,267.0,258.003314001657,0.0,13.531897265948631,06007,231256,141.31390825
156,06009,Calaveras,CA,84006009,US,USA,840,California,US,38.20537103,-120.55291299999999,1321,22,217.0,192.4846416382253,0.0,16.58703071672355,06009,45602,44.707141846000006
157,06011,Colusa,CA,84006011,US,USA,840,California,US,39.17881957,-122.2331726,1468,9,294.0,270.92459016393445,0.0,2.514754098360656,06011,21627,18.794434391
158,06013,Contra Costa,CA,84006013,US,USA,840,California,US,37.91923498,-121.9289527,44274,348,228.0,232.245269286754,0.0,4.8835516739446865,06013,1150215,1604.0222050999998
159,06015,Del Norte,CA,84006015,US,USA,840,California,US,41.74228275,-123.89740630000001,791,2,150.0,149.23497267759564,0.0,27.48360655737705,06015,27828,27.655764833000003
