,FIPS,Admin2,State,UID,iso2,iso3,code3,Province_State,Country_Region,Lat,Long_,Cases,Deaths,county_fips,pop_stay_at_home,pop_not_stay_at_home,trips,Name,TempMedian,TempMean,PrcpMedian,PrcpMean,geo_id,population,pop_density
22,01059,Franklin,AL,84001059,US,USA,840,Alabama,US,34.44235334,-87.84289505,3597,42,01059,5782.523809523809,25580.47619047619,100133.19047619047,Franklin,230.0,222.28657616892914,0.0,60.80392156862745,01059,31363,49.474811238
23,01061,Geneva,AL,84001061,US,USA,840,Alabama,US,31.09389027,-85.83572839,1945,29,01061,4097.619047619048,22216.380952380954,87373.14285714286,Geneva,278.0,265.34180790960454,0.0,51.548022598870055,01061,26314,45.804859963999995
24,01063,Greene,AL,84001063,US,USA,840,Alabama,US,32.85504247,-87.95684022,748,20,01063,1412.952380952381,6820.047619047619,22244.571428571428,Greene,254.5,245.43272171253827,0.0,53.600917431192656,01063,8233,12.724429805
25,01065,Hale,AL,84001065,US,USA,840,Alabama,US,32.76039258,-87.63284988,1721,42,01065,2552.4285714285716,12173.57142857143,52876.19047619047,Hale,250.0,240.28120713305896,0.0,47.24417009602194,01065,14726,22.867078755999998
26,01067,Henry,AL,84001067,US,USA,840,Alabama,US,31.51148016,-85.24267944,1473,13,01067,2843.7619047619046,14365.238095238095,57463.04761904762,Henry,267.0,256.73873873873873,0.0,56.27927927927928,01067,17209,30.634605793000002
27,01071,Jackson,AL,84001071,US,USA,840,Alabama,US,34.78144169,-85.99750489,5691,35,01071,11471.285714285714,40264.71428571428,133548.52380952382,Jackson,233.0,223.67787418655098,0.0,60.06832971800434,01071,51736,47.99314624
28,01073,Jefferson,AL,84001073,US,USA,840,Alabama,US,33.55554728,-86.89506300000002,60269,842,01073,179558.14285714287,479741.85714285716,1600475.7142857143,Jefferson,250.0,242.50480109739368,0.0,48.37174211248286,01073,659300,593.22554444
29,01075,Lamar,AL,84001075,US,USA,840,Alabama,US,33.77995024,-88.09668032,1157,17,01075,2511.5238095238096,11332.47619047619,41411.52380952381,Lamar,256.0,251.59911894273128,0.0,51.176211453744486,01075,13844,22.888459751
30,01077,Lauderdale,AL,84001077,US,USA,840,Alabama,US,34.90171875,-87.65624729,7350,73,01077,20899.47619047619,71487.52380952382,270981.0,Lauderdale,222.0,221.75414364640883,0.0,50.32044198895028,01077,92387,138.30116642
31,01079,Lawrence,AL,84001079,US,USA,840,Alabama,US,34.52041498,-87.31069453,2368,45,01079,5100.142857142857,27856.85714285714,106834.80952380953,Lawrence,228.0,220.57887517146773,0.0,55.13991769547325,01079,32957,47.716440561999995
32,01083,Limestone,AL,84001083,US,USA,840,Alabama,US,34.81185586,-86.98310072,7785,64,01083,22353.380952380954,73820.61904761905,236985.2380952381,Limestone,233.0,225.27762302692662,0.0,46.9786443825441,01083,96174,171.75295058
33,01089,Madison,AL,84001089,US,USA,840,Alabama,US,34.76327133,-86.55069633,26190,181,01089,98036.19047619047,268482.8095238095,906769.9523809524,Madison,228.0,221.9001367989056,0.0,51.93570451436389,01089,366519,457.24378797
34,01091,Marengo,AL,84001091,US,USA,840,Alabama,US,32.24767634,-87.78796182,1958,28,01091,3061.809523809524,16004.190476190477,59346.380952380954,Marengo,267.0,257.4160839160839,0.0,40.63286713286713,01091,19066,19.516985844
35,01093,Marion,AL,84001093,US,USA,840,Alabama,US,34.13697363,-87.88704173,2372,47,01093,6151.9047619047615,23611.095238095237,83660.76190476191,Marion,239.0,230.3309759547384,0.0,57.61669024045261,01093,29763,40.093386582
36,01095,Marshall,AL,84001095,US,USA,840,Alabama,US,34.36975964,-86.30486727,9988,98,01095,22476.190476190477,73632.80952380953,260107.85714285713,Marshall,228.0,220.93548387096772,0.0,50.69705469845722,01095,96109,169.85038912
37,01097,Mobile,AL,84001097,US,USA,840,Alabama,US,30.78472347,-88.20842409,29334,532,01097,95312.76190476191,318444.2380952381,1173200.6666666667,Mobile,269.5,258.7269807280514,0.0,37.62526766595289,01097,413757,336.56024397
38,01101,Montgomery,AL,84001101,US,USA,840,Alabama,US,32.2206831,-86.20969272,18405,295,01101,55949.28571428572,169813.7142857143,602622.0,Montgomery,272.0,260.9494047619048,0.0,48.35119047619048,01101,225763,287.48618084
39,01103,Morgan,AL,84001103,US,USA,840,Alabama,US,34.45500589,-86.85475946,11936,104,01103,27923.666666666668,91165.33333333333,330400.28571428574,Morgan,233.0,227.81231671554244,0.0,61.90029325513196,01103,119089,205.54206837
40,01107,Pickens,AL,84001107,US,USA,840,Alabama,US,33.28094866,-88.08818103,1936,31,01107,2926.8571428571427,17011.14285714286,61784.52380952381,Pickens,261.0,250.89253731343285,0.0,64.05671641791045,01107,19938,22.620053506999998
41,01109,Pike,AL,84001109,US,USA,840,Alabama,US,31.80396383,-85.9408295,2388,23,01109,6339.952380952381,26998.04761904762,96240.52380952382,Pike,267.0,255.07246376811597,0.0,41.170807453416145,01109,33338,49.605114793
42,01111,Randolph,AL,84001111,US,USA,840,Alabama,US,33.29526734,-85.45708831,1370,32,01111,3830.4761904761904,18894.52380952381,69401.57142857143,Randolph,228.0,224.46043165467626,0.0,54.852517985611506,01111,22725,39.143956864
43,01113,Russell,AL,84001113,US,USA,840,Alabama,US,32.28725256,-85.18415324,3149,7,01113,12770.285714285714,45010.71428571428,170726.85714285713,Russell,290.0,270.69892473118284,13.0,81.03225806451613,01113,57781,90.12050714
44,01117,Shelby,AL,84001117,US,USA,840,Alabama,US,33.26879845,-86.66232561,18000,106,01117,53139.57142857143,162567.42857142858,554423.8095238095,Shelby,244.0,241.78078078078084,0.0,44.3963963963964,01117,215707,274.65465157
45,01121,Talladega,AL,84001121,US,USA,840,Alabama,US,33.37823223,-86.16886178,5984,108,01121,17016.761904761905,62811.23809523809,218028.2857142857,Talladega,256.0,245.87924801156902,0.0,53.47143890093999,01121,79828,108.34681527
46,01123,Tallapoosa,AL,84001123,US,USA,840,Alabama,US,32.86698258,-85.79833053,2598,107,01123,8171.428571428572,32325.571428571428,115402.80952380953,Tallapoosa,256.0,249.2878787878788,0.0,60.90606060606061,01123,40497,56.518866946
47,01125,Tuscaloosa,AL,84001125,US,USA,840,Alabama,US,33.28726072,-87.52556818,20449,267,01125,46182.42857142857,162728.57142857142,587848.8095238095,Tuscaloosa,250.0,243.93156424581002,0.0,49.479050279329606,01125,208911,158.16297204
48,01133,Winston,AL,84001133,US,USA,840,Alabama,US,34.15030532,-87.37325922,2212,35,01133,3649.285714285714,20010.714285714286,74573.57142857143,Winston,228.0,222.62837837837841,0.0,59.61824324324325,01133,23660,38.59836973
49,02013,Aleutians East,AK,84002013,US,USA,840,Alaska,US,55.32222414,-161.9722021,39,0,02013,1992.0666666666666,1522.9333333333334,16449.4,Aleutians East,83.0,76.31863442389758,5.0,27.772403982930303,02013,3515,0.5032159254
50,02016,Aleutians West,AK,84002016,US,USA,840,Alaska,US,52.3233,-174.1596,235,0,02016,1699.6,4023.4,15033.5,Aleutians West,67.0,62.52946273830156,3.0,18.326689774696707,02016,5723,1.3030185169
51,02020,Anchorage,AK,84002020,US,USA,840,Alaska,US,61.14998174,-149.14269860000005,24308,127,02020,98883.42857142857,192654.57142857142,665809.9047619047,Anchorage,61.0,54.475358266340436,0.0,26.1674239776302,02020,291538,170.84945945
52,02050,Bethel,AK,84002050,US,USA,840,Alaska,US,60.90980451,-159.8561831,2861,12,02050,7612.0952380952385,10603.904761904761,33142.333333333336,Bethel,61.0,44.46601941747573,0.0,14.06102635228849,02050,18216,0.4483488712
53,02060,Bristol Bay,AK,84002060,US,USA,840,Alaska,US,58.74513976,-156.701064,0,0,02060,,,,Bristol Bay,89.0,68.86612021857924,0.0,15.912568306010929,02060,877,1.81957526
54,02068,Denali,AK,84002068,US,USA,840,Alaska,US,63.67264044,-150.0076108,63,0,02068,548.3,1510.7,9487.55,Denali,28.0,14.875354107648725,0.0,19.086402266288953,02068,2059,0.162934745
55,02090,Fairbanks North Star,AK,84002090,US,USA,840,Alaska,US,64.80726247,-146.5692662,5479,21,02090,26077.809523809523,72893.19047619047,249242.2380952381,Fairbanks North Star,83.0,49.90283400809717,0.0,18.244534412955467,02090,98971,13.503070244000002
56,02100,Haines,AK,84002100,US,USA,840,Alaska,US,59.09893571,-135.4679843,23,0,02100,890.25,1583.75,13594.166666666666,Haines,106.0,90.7872340425532,0.0,36.48936170212766,02100,2474,1.0574495864
57,02110,Juneau,AK,84002110,US,USA,840,Alaska,US,58.45031811,-134.200436,1088,5,02110,10734.666666666666,21378.333333333332,67503.71428571429,Juneau,72.0,77.45906432748536,25.0,88.50438596491226,02110,32113,11.876709455
58,02122,Kenai Peninsula,AK,84002122,US,USA,840,Alaska,US,60.24429722,-151.53888840000005,3795,19,02122,16150.761904761905,42382.23809523809,134443.19047619047,Kenai Peninsula,72.0,66.12848809711492,0.0,31.108781333753747,02122,58533,3.6529901494
59,02130,Ketchikan Gateway,AK,84002130,US,USA,840,Alaska,US,55.57445008,-130.975561,268,1,02130,4665.523809523809,9252.47619047619,33186.28571428572,Ketchikan Gateway,100.0,105.40983606557377,25.0,121.54098360655738,02130,13918,2.865629577
60,02150,Kodiak Island,AK,84002150,US,USA,840,Alaska,US,57.65529415,-153.7493579,982,2,02150,4858.9047619047615,8486.095238095239,21206.095238095237,Kodiak Island,94.0,89.46849315068494,0.0,43.57534246575342,02150,13345,2.0172729248
61,02170,Matanuska-Susitna,AK,84002170,US,USA,840,Alaska,US,62.31305045,-149.5741743,6984,18,02170,30139.619047619046,77470.38095238095,253529.2380952381,Matanuska-Susitna,61.0,55.06528735632184,0.0,19.830344827586206,02170,107610,4.3542490487
62,02180,Nome,AK,84002180,US,USA,840,Alaska,US,64.90320724,-164.0353804,289,0,02180,6336.476190476191,3671.5238095238096,9286.809523809523,Nome,33.0,22.40590659340659,0.0,10.186126373626372,02180,10008,0.4356614048
63,02185,North Slope,AK,84002185,US,USA,840,Alaska,US,69.31479216,-153.4836093,903,3,02185,3364.6190476190477,6507.380952380952,21058.619047619046,North Slope,-28.0,-50.35227272727273,0.0,5.572222222222222,02185,9872,0.11114063619999999
64,02188,Northwest Arctic,AK,84002188,US,USA,840,Alaska,US,67.04919196,-159.7503946,498,0,02188,6047.190476190476,1623.8095238095239,8502.904761904761,Northwest Arctic,17.0,7.740246406570842,0.0,7.924537987679671,02188,7671,0.2151846209
65,02220,Sitka,AK,84002220,US,USA,840,Alaska,US,57.24124555,-135.3206587,286,0,02220,3770.285714285714,4876.714285714285,19055.904761904763,Sitka,94.0,96.1771978021978,24.5,71.99587912087912,02220,8647,3.0128759125999998
66,02240,Southeast Fairbanks,AK,84002240,US,USA,840,Alaska,US,63.87692095,-143.2127643,411,3,02240,1686.4761904761904,5231.523809523809,13885.619047619048,Southeast Fairbanks,44.0,20.84026156001868,0.0,10.61746847267632,02240,6918,0.278695684
67,02261,Valdez-Cordova,AK,84002261,US,USA,840,Alaska,US,61.47502768,-144.7126799,383,3,02261,2831.5714285714284,6332.428571428572,34799.80952380953,Valdez-Cordova,65.0,48.75785440613028,0.0,37.468199233716476,02261,9164,0.26778169890000003
68,02282,Yakutat,AK,84002282,US,USA,840,Alaska,US,59.890980799999994,-140.36014509999998,60,1,02282,,,,Yakutat,78.0,80.03207810320782,32.0,82.4323570432357,02282,604,0.0792310047
69,02290,Yukon-Koyukuk,AK,84002290,US,USA,840,Alaska,US,65.50815459,-151.39073869999999,243,4,02290,3045.2,2281.8,13682.75,Yukon-Koyukuk,17.0,8.145850120870268,0.0,12.161160354552779,02290,5327,0.036593098399999996
70,04001,Apache,AZ,84004001,US,USA,840,Arizona,US,35.39465006,-109.4892383,8376,260,04001,16809.52380952381,55008.47619047619,173580.90476190476,Apache,200.0,193.4146063141879,0.0,7.798212248003043,04001,71818,6.4137685289999995
71,04003,Cochise,AZ,84004003,US,USA,840,Arizona,US,31.87934684,-109.7516088,9344,172,04003,38258.666666666664,88511.33333333333,312330.38095238095,Cochise,283.0,269.4317292194336,0.0,7.223578171770664,04003,126770,20.56427823
72,04005,Coconino,AZ,84004005,US,USA,840,Arizona,US,35.83883429,-111.77071780000001,13192,237,04005,37000.28571428572,105853.71428571429,391052.85714285716,Coconino,194.0,190.27699582142066,0.0,7.278205410160545,04005,142854,7.6726192992
73,04007,Gila,AZ,84004007,US,USA,840,Arizona,US,33.80190085,-110.8132779,5203,157,04007,17015.52380952381,36873.47619047619,138119.7142857143,Gila,244.0,238.92469352014007,0.0,7.611646234676008,04007,53889,11.325986655
74,04009,Graham,AZ,84004009,US,USA,840,Arizona,US,32.93166885,-109.8882178,4202,56,04009,8975.857142857143,29096.14285714286,118647.04761904762,Graham,289.0,279.4573119188504,0.0,3.4868977176669484,04009,38072,8.2358796196
75,04011,Greenlee,AZ,84004011,US,USA,840,Arizona,US,33.21498827,-109.2405279,468,4,04011,2963.5238095238096,6519.476190476191,24203.809523809523,Greenlee,211.0,209.95559845559845,0.0,9.0,04011,9483,5.1482697863
76,04012,La Paz,AZ,84004012,US,USA,840,Arizona,US,33.72854224,-113.98100290000001,1905,41,04012,6761.0952380952385,14336.904761904761,51057.0,La Paz,350.0,328.5622119815668,0.0,3.0979262672811068,04012,21098,4.6888309769
77,04013,Maricopa,AZ,84004013,US,USA,840,Arizona,US,33.34835867,-112.49181540000001,397208,6012,04013,1323378.380952381,3087445.619047619,11611826.80952381,Maricopa,333.0,316.37099892588617,0.0,4.319226638023632,04013,4410824,479.47643039999997
78,04015,Mohave,AZ,84004015,US,USA,840,Arizona,US,35.70471703,-113.7577902,16080,404,04015,69266.33333333333,140283.66666666666,455201.61904761905,Mohave,261.0,274.2992537313433,0.0,3.8283582089552235,04015,209550,15.742539574
79,04017,Navajo,AZ,84004017,US,USA,840,Arizona,US,35.3997715,-110.3218983,12894,377,04017,30162.47619047619,80282.52380952382,263843.0,Navajo,217.0,207.11195807527398,0.0,8.018580276322059,04017,110445,11.100123355
80,04019,Pima,AZ,84004019,US,USA,840,Arizona,US,32.0971334,-111.7890033,85256,1311,04019,318374.90476190473,720698.0952380953,2559609.9523809524,Pima,278.0,281.46085594989563,0.0,5.216858037578288,04019,1039073,113.09979314
81,04021,Pinal,AZ,84004021,US,USA,840,Arizona,US,32.90525627,-111.3449483,35041,447,04021,127379.47619047618,319758.5238095238,1169685.9047619049,Pinal,300.0,297.3480436760692,0.0,3.2852593266606007,04021,447138,83.330493702
82,04023,Santa Cruz,AZ,84004023,US,USA,840,Arizona,US,31.52508998,-110.8479088,6807,121,04023,12831.095238095239,33679.90476190476,117270.66666666667,Santa Cruz,283.0,270.93607305936075,0.0,7.997970573313039,04023,46511,37.602208146
83,04025,Yavapai,AZ,84004025,US,USA,840,Arizona,US,34.59933926,-112.5538588,13962,292,04025,70430.28571428571,161562.7142857143,579308.1904761905,Yavapai,267.0,254.01462765957447,0.0,5.91622340425532,04025,231993,28.558217746
84,04027,Yuma,AZ,84004027,US,USA,840,Arizona,US,32.76895712,-113.90666740000002,31789,591,04027,79317.95238095238,132810.04761904763,482419.3333333333,Yuma,339.0,327.29451219512197,0.0,2.7817073170731708,04027,212128,38.470979394000004
85,05001,Arkansas,AR,84005001,US,USA,840,Arkansas,US,34.29145151,-91.37277296,1488,33,05001,3809.4285714285716,13959.57142857143,57752.857142857145,Arkansas,244.0,235.5263157894737,0.0,39.6030701754386,05001,17769,17.970920800000002
86,05003,Ashley,AR,84005003,US,USA,840,Arkansas,US,33.19153461,-91.76984709999999,1431,23,05003,3906.1428571428573,16139.857142857143,55558.142857142855,Ashley,250.0,239.97315436241607,0.0,50.944630872483216,05003,20046,21.662999825
87,05005,Baxter,AR,84005005,US,USA,840,Arkansas,US,36.28784385,-92.33782872,2399,81,05005,10939.619047619048,30679.380952380954,102631.28571428571,Baxter,211.0,205.73763736263737,0.0,42.03434065934066,05005,41619,75.093934913
88,05007,Benton,AR,84005007,US,USA,840,Arkansas,US,36.33644656,-94.25680817,22297,299,05007,68157.66666666667,204450.33333333334,699019.8571428572,Benton,228.0,219.94610778443115,0.0,35.538922155688624,05007,272608,321.63932955
89,05009,Boone,AR,84005009,US,USA,840,Arkansas,US,36.3084504,-93.09374925,2908,71,05009,8647.904761904761,28832.095238095237,93786.04761904762,Boone,217.0,206.30740037950662,0.0,38.13567362428842,05009,37480,63.526433563000005
90,05017,Chicot,AR,84005017,US,USA,840,Arkansas,US,33.26458973,-91.29539209,1482,33,05017,1828.2857142857142,8609.714285714286,31875.714285714286,Chicot,239.0,235.17628205128204,0.0,57.608974358974365,05017,10438,16.199614005
91,05019,Clark,AR,84005019,US,USA,840,Arkansas,US,34.04613432,-93.17484713,1571,27,05019,3926.190476190476,18134.809523809523,64989.666666666664,Clark,244.0,231.19075144508668,0.0,48.3150289017341,05019,22061,25.472316857
92,05021,Clay,AR,84005021,US,USA,840,Arkansas,US,36.36826212,-90.4148172,1447,36,05021,2708.809523809524,12138.190476190477,38452.380952380954,Clay,211.0,211.771978021978,0.0,35.730769230769226,05021,14847,23.217736871
93,05023,Cleburne,AR,84005023,US,USA,840,Arkansas,US,35.53864922,-92.02640019,1537,44,05023,5600.047619047619,19364.95238095238,73595.09523809524,Cleburne,233.0,215.80252100840335,0.0,49.659663865546214,05023,24965,45.084706902
94,05025,Cleveland,AR,84005025,US,USA,840,Arkansas,US,33.89723187,-92.18537045,650,22,05025,1215.952380952381,6802.047619047619,24906.619047619046,Cleveland,130.5,132.43333333333334,0.0,71.23333333333333,05025,8018,13.412871423
95,05027,Columbia,AR,84005027,US,USA,840,Arkansas,US,33.21230701,-93.22642793,1736,45,05027,4616.380952380952,18920.619047619046,74279.76190476191,Columbia,250.0,235.00958466453673,0.0,52.9073482428115,05027,23537,30.727792724
96,05029,Conway,AR,84005029,US,USA,840,Arkansas,US,35.26205537,-92.70506566,1691,19,05029,3716.5714285714284,17174.428571428572,61421.71428571428,Conway,239.0,224.1287671232877,0.0,36.73698630136986,05029,20891,37.828544349
97,05031,Craighead,AR,84005031,US,USA,840,Arkansas,US,35.83018283,-90.63235729,11252,146,05031,24658.428571428572,83899.57142857143,322765.04761904763,Craighead,206.0,206.88490284005982,0.0,40.73692077727952,05031,108558,153.48489237
98,05033,Crawford,AR,84005033,US,USA,840,Arkansas,US,35.58928601,-94.2446814,5385,69,05033,13396.761904761905,50009.23809523809,183657.61904761905,Crawford,233.0,218.90967741935486,0.0,46.441935483870964,05033,63406,107.25055074
99,05035,Crittenden,AR,84005035,US,USA,840,Arkansas,US,35.21247318,-90.30839406,4886,79,05035,12718.52380952381,35623.47619047619,118190.52380952382,Crittenden,233.0,224.91259259259257,0.0,39.860740740740745,05035,48342,79.20594433
100,05037,Cross,AR,84005037,US,USA,840,Arkansas,US,35.29631396,-90.77185818,1635,38,05037,2984.7619047619046,13691.238095238095,50570.57142857143,Cross,244.0,238.6,0.0,42.29850746268657,05037,16676,27.05465413
101,05039,Dallas,AR,84005039,US,USA,840,Arkansas,US,33.97042763,-92.65167437,568,12,05039,1310.7142857142858,5871.285714285715,20390.095238095237,Dallas,222.0,215.5631469979296,0.0,57.4120082815735,05039,7182,10.761383639000002
102,05041,Desha,AR,84005041,US,USA,840,Arkansas,US,33.83011025,-91.25500948,1058,14,05041,2861.4761904761904,8650.52380952381,29442.285714285714,Desha,250.0,231.98976109215016,0.0,53.03412969283278,05041,11512,14.986939894
103,05043,Drew,AR,84005043,US,USA,840,Arkansas,US,33.59035001,-91.71777921,1648,24,05043,3876.9523809523807,14451.047619047618,60080.57142857143,Drew,244.0,235.8575342465753,0.0,52.36712328767122,05043,18328,22.125731613000003
104,05045,Faulkner,AR,84005045,US,USA,840,Arkansas,US,35.14719007,-92.33717519,9208,109,05045,26421.666666666668,98384.33333333333,349825.38095238095,Faulkner,239.0,225.67455621301772,0.0,41.66272189349112,05045,124806,192.61993238
105,05047,Franklin,AR,84005047,US,USA,840,Arkansas,US,35.51202821,-93.89299569,1300,26,05047,3604.809523809524,14205.190476190477,46897.0,Franklin,222.0,213.86301369863014,0.0,44.56712328767122,05047,17810,29.251865935
106,05049,Fulton,AR,84005049,US,USA,840,Arkansas,US,36.38177105,-91.81729127,984,38,05049,2047.904761904762,10221.095238095239,32512.380952380954,Fulton,211.0,205.5386740331492,0.0,41.353591160220994,05049,12269,19.846564485
107,05051,Garland,AR,84005051,US,USA,840,Arkansas,US,34.57692074,-93.14921604,7143,172,05051,22689.571428571428,76464.42857142857,281657.5238095238,Garland,222.0,213.47685185185185,0.0,51.518518518518526,05051,99154,146.30495102
108,05053,Grant,AR,84005053,US,USA,840,Arkansas,US,34.29017991,-92.42320562,1232,19,05053,3496.5238095238096,14691.47619047619,50313.90476190476,Grant,244.0,228.07780979827092,0.0,54.0806916426513,05053,18188,28.787064887
109,05055,Greene,AR,84005055,US,USA,840,Arkansas,US,36.11735460000001,-90.55832668,4960,59,05055,10156.047619047618,35168.95238095238,134373.19047619047,Greene,214.0,208.3956043956044,0.0,42.942307692307686,05055,45325,78.45926326899999
110,05057,Hempstead,AR,84005057,US,USA,840,Arkansas,US,33.73325583,-93.66935133,1393,11,05057,2988.0476190476193,18752.95238095238,66138.80952380953,Hempstead,228.0,219.806916426513,0.0,49.11527377521614,05057,21741,29.883712392
111,05059,Hot Spring,AR,84005059,US,USA,840,Arkansas,US,34.31709259,-92.95396325,3990,59,05059,5774.047619047619,27926.95238095238,101725.38095238095,Hot Spring,233.0,221.55233644859814,0.0,49.61775700934579,05059,33701,54.779866739
112,05061,Howard,AR,84005061,US,USA,840,Arkansas,US,34.09007427,-93.9934871,1215,18,05061,2766.904761904762,10574.095238095239,37916.80952380953,Howard,228.0,223.46113989637303,0.0,49.95077720207254,05061,13341,22.666934514
113,05063,Independence,AR,84005063,US,USA,840,Arkansas,US,35.74242707,-91.57001641,3174,102,05063,7484.0,30194.0,119679.95238095238,Independence,217.0,208.23644859813083,0.0,39.59906542056075,05063,37678,49.319726544
114,05065,Izard,AR,84005065,US,USA,840,Arkansas,US,36.09604046,-91.90847954,1450,25,05065,3091.3333333333335,10501.666666666666,31079.714285714286,Izard,211.0,205.94246575342467,0.0,35.56986301369864,05065,13593,23.41297489
115,05067,Jackson,AR,84005067,US,USA,840,Arkansas,US,35.59802983,-91.21494602,2963,27,05067,4418.571428571428,12392.42857142857,41817.142857142855,Jackson,211.0,205.40425531914892,0.0,41.306382978723406,05067,16811,26.518989301999998
