,FIPS,Admin2,State,UID,iso2,iso3,code3,Province_State,Country_Region,Lat,Long_,Cases,Deaths,TempMedian,TempMean,PrcpMedian,PrcpMean,geo_id,population,pop_density
0,01003,Baldwin,AL,84001003,US,USA,840,Alabama,US,30.72774991,-87.72207058,12521,151,271.5,256.3038321167883,0.0,46.430656934306576,01003,218022,137.13854588
1,01005,Barbour,AL,84001005,US,USA,840,Alabama,US,31.868263,-85.3871286,1390,32,244.0,242.86563876651985,0.0,47.75991189427313,01005,24881,28.114059594
2,01009,Blount,AL,84001009,US,USA,840,Alabama,US,33.98210918,-86.56790593,4405,57,228.0,220.55780346820808,0.0,52.48554913294798,01009,57840,89.697955279
3,01011,Bullock,AL,84001011,US,USA,840,Alabama,US,32.10030533,-85.71265535,770,20,278.0,265.7190082644628,0.0,43.98347107438016,01011,10138,16.277951234
4,01013,Butler,AL,84001013,US,USA,840,Alabama,US,31.75300095,-86.68057478,1434,45,239.0,240.73127753303962,0.0,46.23348017621145,01013,19680,25.333449178000002
5,01015,Calhoun,AL,84001015,US,USA,840,Alabama,US,33.77483727,-85.82630386,9071,145,250.0,241.91788856304984,0.0,42.06744868035191,01015,114277,188.61714004
6,01017,Chambers,AL,84001017,US,USA,840,Alabama,US,32.91360079,-85.39072749,2191,61,272.0,251.9197080291971,0.0,57.05839416058394,01017,33615,56.347975948
7,01019,Cherokee,AL,84001019,US,USA,840,Alabama,US,34.17805983,-85.60638968,1343,23,239.0,233.9,0.0,52.98285714285714,01019,26032,47.029485799
8,01021,Chilton,AL,84001021,US,USA,840,Alabama,US,32.85044126,-86.7173256,2790,51,261.0,249.91462113127,0.0,53.563500533617926,01021,44153,63.726498241
9,01025,Clarke,AL,84001025,US,USA,840,Alabama,US,31.68099859,-87.83548597,2255,25,264.0,251.095166163142,0.0,44.151057401812686,01025,23920,19.314926487
10,01029,Cleburne,AL,84001029,US,USA,840,Alabama,US,33.67679204,-85.52005899,986,16,236.0,230.42178770949718,0.0,50.86871508379888,01029,14987,26.757506743
11,01031,Coffee,AL,84001031,US,USA,840,Alabama,US,31.39932826,-85.98901039,3353,36,272.0,263.60245901639337,0.0,41.5860655737705,01031,51909,76.45075182
12,01033,Colbert,AL,84001033,US,USA,840,Alabama,US,34.69847452,-87.80168544,4357,58,233.5,231.07452830188683,0.0,51.046226415094345,01033,54762,92.387121174
13,01035,Conecuh,AL,84001035,US,USA,840,Alabama,US,31.43401703,-86.99320044,819,16,283.0,270.9943181818182,0.0,38.48579545454545,01035,12277,14.440131364
14,01039,Covington,AL,84001039,US,USA,840,Alabama,US,31.247785399999998,-86.45050893,2781,38,283.0,270.2740899357602,0.0,41.143468950749465,01039,36986,35.889346469
15,01041,Crenshaw,AL,84001041,US,USA,840,Alabama,US,31.72941803,-86.31593104,887,36,261.0,253.31523642732049,0.0,48.13309982486865,01041,13824,22.704543936999997
16,01043,Cullman,AL,84001043,US,USA,840,Alabama,US,34.13020303,-86.86888037,6650,70,233.0,226.8053491827637,0.0,51.095839524517096,01043,83442,113.56042387
17,01045,Dale,AL,84001045,US,USA,840,Alabama,US,31.43037123,-85.61095742,3133,61,283.0,270.4366197183099,0.0,36.31830985915493,01045,48956,87.249907296
18,01047,Dallas,AL,84001047,US,USA,840,Alabama,US,32.32688101,-87.10866709999998,2669,38,262.0,250.33557046979863,0.0,42.59731543624161,01047,38310,39.142243533
19,01053,Escambia,AL,84001053,US,USA,840,Alabama,US,31.1256789,-87.15918694,2492,34,276.0,261.80369515011546,0.0,50.53464203233256,01053,36748,38.877615797
20,01055,Etowah,AL,84001055,US,USA,840,Alabama,US,34.04567266,-86.04051873,9477,91,239.0,233.5375,0.0,53.509375,01055,102501,191.48976814
21,01057,Fayette,AL,84001057,US,USA,840,Alabama,US,33.72076938,-87.73886638,1361,19,250.0,241.49180327868854,0.0,64.73770491803279,01057,16433,26.180382895999998
22,01059,Franklin,AL,84001059,US,USA,840,Alabama,US,34.44235334,-87.84289505,3106,36,232.5,224.40740740740745,0.0,60.89660493827161,01059,31363,49.474811238
23,01061,Geneva,AL,84001061,US,USA,840,Alabama,US,31.09389027,-85.83572839,1562,18,278.0,267.78612716763007,0.0,51.72543352601157,01061,26314,45.804859963999995
24,01063,Greene,AL,84001063,US,USA,840,Alabama,US,32.85504247,-87.95684022,618,20,256.0,246.5953488372093,0.0,53.714728682170545,01063,8233,12.724429805
25,01065,Hale,AL,84001065,US,USA,840,Alabama,US,32.76039258,-87.63284988,1360,33,250.0,242.51054852320675,0.0,47.241912798874814,01065,14726,22.867078755999998
26,01067,Henry,AL,84001067,US,USA,840,Alabama,US,31.51148016,-85.24267944,1140,8,267.0,256.73873873873873,0.0,56.27927927927928,01067,17209,30.634605793000002
27,01071,Jackson,AL,84001071,US,USA,840,Alabama,US,34.78144169,-85.99750489,4834,34,233.0,223.87581699346404,0.0,60.02505446623093,01071,51736,47.99314624
28,01073,Jefferson,AL,84001073,US,USA,840,Alabama,US,33.55554728,-86.89506300000002,48517,630,256.0,244.80281690140842,0.0,48.728169014084514,01073,659300,593.22554444
29,01075,Lamar,AL,84001075,US,USA,840,Alabama,US,33.77995024,-88.09668032,997,15,267.0,256.04830917874403,0.0,53.34782608695652,01075,13844,22.888459751
30,01077,Lauderdale,AL,84001077,US,USA,840,Alabama,US,34.90171875,-87.65624729,5996,68,228.0,224.08781869688386,0.0,50.5014164305949,01077,92387,138.30116642
31,01079,Lawrence,AL,84001079,US,USA,840,Alabama,US,34.52041498,-87.31069453,1907,41,228.5,222.6306179775281,0.0,55.4873595505618,01079,32957,47.716440561999995
32,01083,Limestone,AL,84001083,US,USA,840,Alabama,US,34.81185586,-86.98310072,6369,54,233.0,226.88468809073726,0.0,47.24102079395085,01083,96174,171.75295058
33,01089,Madison,AL,84001089,US,USA,840,Alabama,US,34.76327133,-86.55069633,20540,178,233.0,224.26788218793828,0.0,52.18513323983171,01089,366519,457.24378797
34,01091,Marengo,AL,84001091,US,USA,840,Alabama,US,32.24767634,-87.78796182,1712,26,272.0,260.4521072796935,0.0,43.570881226053636,01091,19066,19.516985844
35,01093,Marion,AL,84001093,US,USA,840,Alabama,US,34.13697363,-87.88704173,1952,43,239.0,231.62266857962697,0.0,57.87517934002869,01093,29763,40.093386582
36,01095,Marshall,AL,84001095,US,USA,840,Alabama,US,34.36975964,-86.30486727,8766,80,228.0,223.21233859397415,0.0,50.35150645624103,01095,96109,169.85038912
37,01097,Mobile,AL,84001097,US,USA,840,Alabama,US,30.78472347,-88.20842409,24325,468,272.0,260.32713347921225,0.0,37.02625820568928,01097,413757,336.56024397
38,01101,Montgomery,AL,84001101,US,USA,840,Alabama,US,32.2206831,-86.20969272,15321,270,278.0,263.2962962962963,0.0,48.471193415637856,01101,225763,287.48618084
39,01103,Morgan,AL,84001103,US,USA,840,Alabama,US,34.45500589,-86.85475946,9927,83,233.0,230.55255255255256,0.0,62.1051051051051,01103,119089,205.54206837
40,01107,Pickens,AL,84001107,US,USA,840,Alabama,US,33.28094866,-88.08818103,1630,26,278.0,254.78832116788325,0.0,69.24817518248175,01107,19938,22.620053506999998
