,fips,admin2,state,uid,iso2,iso3,code3,province_state,country_region,lat,long_,cases,deaths,county_fips,pop_stay_at_home,pop_not_stay_at_home,trips,name,tempmedian,tempmean,prcpmedian,prcpmean,population,pop_density,administered_dose1_pop_pct,administered_dose1_recip,administered_dose1_recip_12plus,administered_dose1_recip_12pluspop_pct,administered_dose1_recip_18plus,administered_dose1_recip_18pluspop_pct,administered_dose1_recip_65plus,administered_dose1_recip_65pluspop_pct,completeness_pct,date,mmwr_week,series_complete_12plus,series_complete_12pluspop,series_complete_12pluspop_pct_svi,series_complete_18plus,series_complete_18pluspop,series_complete_18pluspop_pct_svi,series_complete_65plus,series_complete_65pluspop,series_complete_65pluspop_pct_svi,series_complete_pop_pct,series_complete_pop_pct_svi,series_complete_yes,svi_ctgy
10,1029,Cleburne,AL,84001029,US,USA,840,Alabama,US,33.67679204,-85.52005899,1633,45,1029,1687.5555555555554,13222.444444444443,61365.43376068376,Cleburne,233.0,228.20491803278688,0.0,50.73224043715847,14987,26.757506743,26.7,3980.0,3980.0,31.4,3901.0,33.8,1735.0,57.7,91.8,2021-08-08T00:00:00.000,32,3188.0,25.1,Low VC/Mod-High SVI,3158,27.3,Low VC/Mod-High SVI,1499,49.8,Low-Mod VC/Mod-High SVI,21.4,Low VC/Mod-High SVI,3188,Mod-High
11,1031,Coffee,AL,84001031,US,USA,840,Alabama,US,31.39932826,-85.98901039,6764,132,1031,8339.295940170941,44002.70405982906,178912.40811965812,Coffee,272.0,263.01214574898785,0.0,41.121457489878544,51909,76.45075182,33.5,17534.0,17532.0,39.6,16897.0,42.3,6510.0,72.1,91.8,2021-08-08T00:00:00.000,32,13266.0,30.0,Low-Mod VC/Mod-High SVI,12997,32.5,Low-Mod VC/Mod-High SVI,5606,62.1,Mod-High VC/Mod-High SVI,25.3,Low VC/Mod-High SVI,13266,Mod-High
12,1033,Colbert,AL,84001033,US,USA,840,Alabama,US,34.69847452,-87.80168544,6889,142,1033,10755.126068376068,44485.87393162394,182092.44764957266,Colbert,233.0,228.73062730627305,0.0,50.40959409594096,54762,92.387121174,43.3,23917.0,23915.0,50.3,23016.0,52.7,8804.0,79.6,91.8,2021-08-08T00:00:00.000,32,19038.0,40.0,Mod-High VC/Low-Mod SVI,18669,42.7,Mod-High VC/Low-Mod SVI,7668,69.3,Mod-High VC/Low-Mod SVI,34.5,Low-Mod VC/Low-Mod SVI,19038,Low-Mod
13,1035,Conecuh,AL,84001035,US,USA,840,Alabama,US,31.43401703,-86.99320044,1259,33,1035,1538.7914438502673,10528.208556149732,42675.24278074866,Conecuh,278.0,268.89502762430936,0.0,39.19060773480663,12277,14.440131364,40.0,4826.0,4826.0,46.2,4716.0,49.2,2021.0,71.4,91.8,2021-08-08T00:00:00.000,32,3421.0,32.7,Low-Mod VC/High SVI,3378,35.2,Low-Mod VC/High SVI,1530,54.0,Mod-High VC/High SVI,28.4,Low VC/High SVI,3421,High
14,1039,Covington,AL,84001039,US,USA,840,Alabama,US,31.2477854,-86.45050893,4974,126,1039,6493.080128205128,30555.919871794868,130301.13888888886,Covington,278.0,268.6464435146444,0.0,41.529288702928866,36986,35.889346469,33.3,12348.0,12346.0,39.0,12089.0,41.8,5359.0,67.7,91.8,2021-08-08T00:00:00.000,32,8884.0,28.0,Low VC/High SVI,8804,30.5,Low-Mod VC/High SVI,4292,54.2,Mod-High VC/High SVI,24.0,Low VC/High SVI,8884,High
15,1041,Crenshaw,AL,84001041,US,USA,840,Alabama,US,31.72941803,-86.31593104,1747,58,1041,1774.5828877005347,11997.417112299463,48733.99251336898,Crenshaw,260.0,252.01344537815132,0.0,47.19663865546219,13824,22.704543936999997,31.3,4316.0,4316.0,36.8,4220.0,39.7,1797.0,67.3,91.8,2021-08-08T00:00:00.000,32,3357.0,28.6,Low VC/Mod-High SVI,3307,31.1,Low-Mod VC/Mod-High SVI,1482,55.5,Mod-High VC/Mod-High SVI,24.4,Low VC/Mod-High SVI,3357,Mod-High
16,1043,Cullman,AL,84001043,US,USA,840,Alabama,US,34.13020303,-86.86888037,10782,209,1043,12035.047008547006,71732.95299145298,320361.1613247863,Cullman,228.0,221.2963219986121,0.0,51.002081887578065,83442,113.56042387,33.2,27852.0,27847.0,39.1,27212.0,41.9,10981.0,69.8,91.8,2021-08-08T00:00:00.000,32,22373.0,31.4,Low-Mod VC/Mod-High SVI,22126,34.1,Low-Mod VC/Mod-High SVI,9783,62.2,Mod-High VC/Mod-High SVI,26.7,Low VC/Mod-High SVI,22374,Mod-High
17,1045,Dale,AL,84001045,US,USA,840,Alabama,US,31.43037123,-85.61095742,6002,119,1045,8067.747863247862,41104.25213675214,174492.27670940172,Dale,278.0,268.00547945205483,0.0,36.56164383561644,48956,87.249907296,44.5,21883.0,21882.0,52.7,21383.0,56.3,6362.0,74.8,91.8,2021-08-08T00:00:00.000,32,17981.0,43.3,Mod-High VC/High SVI,17772,46.8,Mod-High VC/High SVI,5646,66.4,Mod-High VC/High SVI,36.6,Low-Mod VC/High SVI,17981,High
18,1047,Dallas,AL,84001047,US,USA,840,Alabama,US,32.32688101,-87.10866709999998,3804,164,1047,6506.768162393161,30689.23183760684,131524.1591880342,Dallas,258.0,247.52126892573898,0.0,42.16510454217736,38310,39.142243533,40.8,15180.0,15176.0,48.0,14697.0,51.5,5534.0,78.8,91.8,2021-08-08T00:00:00.000,32,10562.0,33.4,Low-Mod VC/High SVI,10354,36.3,Low-Mod VC/High SVI,4126,58.8,Mod-High VC/High SVI,28.4,Low VC/High SVI,10562,High
19,1053,Escambia,AL,84001053,US,USA,840,Alabama,US,31.1256789,-87.15918694,4717,83,1053,5620.275641025641,31012.72435897436,139240.68696581194,Escambia,271.0,258.1631982475356,0.0,49.5366922234392,36748,38.877615797,32.4,11858.0,11858.0,38.0,11612.0,40.9,5209.0,77.9,91.8,2021-08-08T00:00:00.000,32,8314.0,26.6,Low VC/High SVI,8227,29.0,Low VC/High SVI,3882,58.0,Mod-High VC/High SVI,22.7,Low VC/High SVI,8314,High
20,1055,Etowah,AL,84001055,US,USA,840,Alabama,US,34.04567266,-86.04051873,15315,372,1055,18632.06944444444,83635.93055555556,352286.11004273506,Etowah,233.0,231.2201834862385,0.0,53.06422018348624,102501,191.48976814,35.5,36263.0,36256.0,41.2,35179.0,43.7,14133.0,71.4,91.8,2021-08-08T00:00:00.000,32,28042.0,31.9,Low-Mod VC/Mod-High SVI,27612,34.3,Low-Mod VC/Mod-High SVI,12045,60.8,Mod-High VC/Mod-High SVI,27.4,Low VC/Mod-High SVI,28046,Mod-High
21,1057,Fayette,AL,84001057,US,USA,840,Alabama,US,33.72076938,-87.73886638,2298,65,1057,2309.983974358974,13992.016025641024,55689.547008547015,Fayette,233.0,228.85245901639342,0.0,59.092896174863384,16433,26.180382895999998,30.4,4962.0,4960.0,35.3,4854.0,37.7,2188.0,61.7,91.8,2021-08-08T00:00:00.000,32,3969.0,28.3,Low VC/Mod-High SVI,3921,30.5,Low-Mod VC/Mod-High SVI,1898,53.5,Mod-High VC/Mod-High SVI,24.4,Low VC/Mod-High SVI,3970,Mod-High
22,1059,Franklin,AL,84001059,US,USA,840,Alabama,US,34.44235334,-87.84289505,4723,81,1059,4795.709401709401,26566.2905982906,111533.95619658119,Franklin,230.0,222.28657616892914,0.0,60.80392156862745,31363,49.474811238,39.1,12266.0,12266.0,46.8,11906.0,50.5,4456.0,82.9,91.8,2021-08-08T00:00:00.000,32,9288.0,35.4,Low-Mod VC/High SVI,9194,39.0,Low-Mod VC/High SVI,3759,69.9,Mod-High VC/High SVI,29.6,Low VC/High SVI,9288,High
23,1061,Geneva,AL,84001061,US,USA,840,Alabama,US,31.09389027,-85.83572839,3001,84,1061,3286.9711538461543,22984.028846153848,103592.20192307694,Geneva,278.0,265.34180790960454,0.0,51.548022598870055,26314,45.804859963999995,33.3,8743.0,8743.0,38.6,8584.0,41.9,3928.0,72.5,91.8,2021-08-08T00:00:00.000,32,6921.0,30.6,Low-Mod VC/High SVI,6846,33.4,Low-Mod VC/High SVI,3383,62.4,Mod-High VC/High SVI,26.3,Low VC/High SVI,6921,High
24,1063,Greene,AL,84001063,US,USA,840,Alabama,US,32.85504247,-87.95684022,1002,38,1063,1185.5401069518714,6925.459893048127,29337.797860962568,Greene,254.5,245.4327217125383,0.0,53.600917431192656,8233,12.724429805,46.7,3784.0,3783.0,54.4,3681.0,58.0,1514.0,80.1,91.8,2021-08-08T00:00:00.000,32,2769.0,39.8,Low-Mod VC/High SVI,2723,42.9,Mod-High VC/High SVI,1198,63.4,Mod-High VC/High SVI,34.1,Low-Mod VC/High SVI,2769,High
25,1065,Hale,AL,84001065,US,USA,840,Alabama,US,32.76039258,-87.63284988,2396,79,1065,2193.8301282051284,12457.169871794873,54297.366452991446,Hale,250.0,240.172602739726,0.0,47.17945205479453,14726,22.867078755999998,53.3,7803.0,7803.0,63.1,7431.0,65.9,2465.0,85.4,91.8,2021-08-08T00:00:00.000,32,6209.0,50.2,High VC/High SVI,6035,53.5,High VC/High SVI,2166,75.1,High VC/High SVI,42.4,Mod-High VC/High SVI,6209,High
26,1067,Henry,AL,84001067,US,USA,840,Alabama,US,31.51148016,-85.24267944,2272,45,1067,2189.892094017094,15015.107905982904,68027.58333333331,Henry,267.0,256.73873873873873,0.0,56.27927927927928,17209,30.634605793000002,39.7,6830.0,6829.0,45.6,6668.0,48.7,2944.0,73.0,91.8,2021-08-08T00:00:00.000,32,5301.0,35.4,Low-Mod VC/Mod-High SVI,5232,38.2,Low-Mod VC/Mod-High SVI,2526,62.7,Mod-High VC/Mod-High SVI,30.8,Low-Mod VC/Mod-High SVI,5301,Mod-High
27,1071,Jackson,AL,84001071,US,USA,840,Alabama,US,34.78144169,-85.99750489,7521,119,1071,8826.450854700854,42799.54914529915,167517.18696581194,Jackson,226.0,218.32886597938145,0.0,58.06907216494845,51736,47.99314624,41.4,21351.0,21346.0,47.6,20900.0,51.0,9003.0,85.0,91.8,2021-08-08T00:00:00.000,32,16889.0,37.7,Low-Mod VC/Mod-High SVI,16685,40.8,Mod-High VC/Mod-High SVI,7595,71.7,High VC/Mod-High SVI,32.7,Low-Mod VC/Mod-High SVI,16889,Mod-High
28,1073,Jefferson,AL,84001073,US,USA,840,Alabama,US,33.55554728,-86.89506300000002,87843,1591,1073,144063.00213675213,514509.9978632479,2042705.9038461538,Jefferson,250.0,242.36301369863014,0.0,48.30958904109588,659300,593.22554444,53.3,350699.0,350540.0,62.8,332397.0,65.3,96931.0,90.3,91.8,2021-08-08T00:00:00.000,32,268390.0,48.1,Mod-High VC/Mod-High SVI,258900,50.9,High VC/Mod-High SVI,84355,78.6,High VC/Mod-High SVI,40.8,Mod-High VC/Mod-High SVI,268399,Mod-High
29,1075,Lamar,AL,84001075,US,USA,840,Alabama,US,33.77995024,-88.09668032,1543,38,1075,1982.6962566844918,11822.303743315508,50277.24705882354,Lamar,256.0,251.59911894273128,0.0,51.176211453744486,13844,22.888459751,36.8,5077.0,5077.0,42.5,5019.0,46.2,2312.0,75.6,91.8,2021-08-08T00:00:00.000,32,4217.0,35.3,Low-Mod VC/Mod-High SVI,4194,38.6,Low-Mod VC/Mod-High SVI,2036,66.5,Mod-High VC/Mod-High SVI,30.5,Low-Mod VC/Mod-High SVI,4217,Mod-High
30,1077,Lauderdale,AL,84001077,US,USA,840,Alabama,US,34.90171875,-87.65624729,10542,255,1077,16563.511752136754,76165.48824786325,312759.8023504274,Lauderdale,222.0,221.75414364640883,0.0,50.32044198895028,92387,138.30116642,43.6,40402.0,40401.0,49.8,39186.0,52.5,14863.0,78.2,91.8,2021-08-08T00:00:00.000,32,31481.0,38.8,Low-Mod VC/Low-Mod SVI,30957,41.5,Mod-High VC/Low-Mod SVI,12641,66.5,Mod-High VC/Low-Mod SVI,33.9,Low-Mod VC/Low-Mod SVI,31481,Low-Mod
31,1079,Lawrence,AL,84001079,US,USA,840,Alabama,US,34.52041498,-87.31069453,3310,100,1079,4167.581196581196,28756.418803418805,123164.1517094017,Lawrence,228.0,220.5788751714677,0.0,55.13991769547325,32957,47.716440561999995,40.8,13435.0,13435.0,47.4,13167.0,51.0,5320.0,84.6,91.8,2021-08-08T00:00:00.000,32,10843.0,38.3,Low-Mod VC/Low-Mod SVI,10725,41.5,Mod-High VC/Low-Mod SVI,4601,73.2,High VC/Low-Mod SVI,32.9,Low-Mod VC/Low-Mod SVI,10843,Low-Mod
32,1083,Limestone,AL,84001083,US,USA,840,Alabama,US,34.81185586,-86.98310072,11027,160,1083,17548.278846153848,81366.72115384616,291302.9497863248,Limestone,228.0,223.37830446672746,0.0,47.04010938924339,96174,171.75295058,30.9,30589.0,30589.0,36.1,29615.0,38.5,10098.0,67.0,91.8,2021-08-08T00:00:00.000,32,25566.0,30.1,Low-Mod VC/Mod-High SVI,25025,32.6,Low-Mod VC/Mod-High SVI,9357,62.0,Mod-High VC/Mod-High SVI,25.8,Low VC/Mod-High SVI,25566,Mod-High
33,1089,Madison,AL,84001089,US,USA,840,Alabama,US,34.76327133,-86.55069633,38351,534,1089,74276.57264957267,298632.4273504274,1117398.939102564,Madison,228.0,221.9001367989056,0.0,51.93570451436389,366519,457.24378797,54.4,203016.0,203009.0,63.5,192911.0,66.0,51170.0,89.6,91.8,2021-08-08T00:00:00.000,32,164853.0,51.5,High VC/Low-Mod SVI,158809,54.4,High VC/Low-Mod SVI,46345,81.1,High VC/Low-Mod SVI,44.2,Mod-High VC/Low-Mod SVI,164854,Low-Mod
34,1091,Marengo,AL,84001091,US,USA,840,Alabama,US,32.24767634,-87.78796182,2678,67,1091,2591.3760683760684,16271.623931623933,70065.14636752137,Marengo,267.0,251.26402640264027,0.0,38.66336633663367,19066,19.516985844,48.2,9097.0,9097.0,56.6,8802.0,60.2,3172.0,84.6,91.8,2021-08-08T00:00:00.000,32,6798.0,42.3,Mod-High VC/High SVI,6698,45.8,Mod-High VC/High SVI,2689,71.7,High VC/High SVI,36.0,Low-Mod VC/High SVI,6798,High
35,1093,Marion,AL,84001093,US,USA,840,Alabama,US,34.13697363,-87.88704173,3568,107,1093,4709.963675213675,24999.036324786324,98979.72008547008,Marion,239.0,230.3309759547384,0.0,57.61669024045261,29763,40.093386582,31.5,9351.0,9351.0,36.3,9178.0,39.0,3996.0,62.5,91.8,2021-08-08T00:00:00.000,32,7457.0,29.0,Low VC/Mod-High SVI,7411,31.5,Low-Mod VC/Mod-High SVI,3490,54.6,Mod-High VC/Mod-High SVI,25.1,Low VC/Mod-High SVI,7457,Mod-High
36,1095,Marshall,AL,84001095,US,USA,840,Alabama,US,34.36975964,-86.30486727,13491,237,1095,17906.699786324785,78867.30021367522,325241.40918803425,Marshall,228.0,220.5202797202797,0.0,50.569230769230785,96109,169.85038912,37.6,36396.0,36396.0,45.1,35201.0,48.6,13495.0,80.6,91.8,2021-08-08T00:00:00.000,32,28445.0,35.3,Low-Mod VC/Mod-High SVI,27903,38.5,Low-Mod VC/Mod-High SVI,11619,69.4,Mod-High VC/Mod-High SVI,29.4,Low VC/Mod-High SVI,28445,Mod-High
37,1097,Mobile,AL,84001097,US,USA,840,Alabama,US,30.78472347,-88.20842409,52660,882,1097,74749.07692307692,338460.92307692306,1429348.2756410255,Mobile,269.5,258.7269807280514,0.0,37.62526766595289,413757,336.56024397,41.8,172876.0,172870.0,49.5,165444.0,52.2,54090.0,78.7,91.8,2021-08-08T00:00:00.000,32,131560.0,37.7,Low-Mod VC/High SVI,128045,40.4,Mod-High VC/High SVI,45662,66.4,Mod-High VC/High SVI,31.8,Low-Mod VC/High SVI,131562,High
38,1101,Montgomery,AL,84001101,US,USA,840,Alabama,US,32.2206831,-86.20969272,26769,628,1101,46196.410256410265,180289.58974358972,739499.907051282,Montgomery,267.0,258.1097208854668,0.0,47.464870067372466,225763,287.48618084,48.5,109940.0,109927.0,57.7,104519.0,60.2,29757.0,84.3,91.8,2021-08-08T00:00:00.000,32,81911.0,43.0,Mod-High VC/High SVI,79094,45.6,Mod-High VC/High SVI,23587,66.9,Mod-High VC/High SVI,36.2,Low-Mod VC/High SVI,81914,High
39,1103,Morgan,AL,84001103,US,USA,840,Alabama,US,34.45500589,-86.85475946,15433,291,1103,21996.551282051278,97682.44871794873,388777.998931624,Morgan,233.0,227.81231671554244,0.0,61.90029325513196,119089,205.54206837,38.2,45710.0,45708.0,44.9,44284.0,48.0,16521.0,77.4,91.8,2021-08-08T00:00:00.000,32,37319.0,36.6,Low-Mod VC/Mod-High SVI,36565,39.6,Low-Mod VC/Mod-High SVI,14654,68.7,Mod-High VC/Mod-High SVI,31.2,Low-Mod VC/Mod-High SVI,37319,Mod-High
40,1107,Pickens,AL,84001107,US,USA,840,Alabama,US,33.28094866,-88.08818103,2506,62,1107,2526.2136752136757,17403.786324786324,72228.7767094017,Pickens,250.0,241.04098360655738,0.0,61.959016393442624,19938,22.620053506999998,43.0,8577.0,8576.0,49.2,8335.0,51.9,3007.0,77.4,91.8,2021-08-08T00:00:00.000,32,6438.0,37.0,Low-Mod VC/High SVI,6335,39.4,Low-Mod VC/High SVI,2391,61.5,Mod-High VC/High SVI,32.3,Low-Mod VC/High SVI,6438,High
41,1109,Pike,AL,84001109,US,USA,840,Alabama,US,31.80396383,-85.9408295,3454,79,1109,5213.995726495727,27900.004273504277,122891.01388888886,Pike,263.5,251.85871743486973,0.0,40.52404809619239,33338,49.605114793,36.0,11934.0,11932.0,41.3,11539.0,43.0,4151.0,82.5,91.8,2021-08-08T00:00:00.000,32,9245.0,32.0,Low-Mod VC/High SVI,9042,33.7,Low-Mod VC/High SVI,3543,70.4,High VC/High SVI,27.9,Low VC/High SVI,9245,High
42,1111,Randolph,AL,84001111,US,USA,840,Alabama,US,33.29526734,-85.45708831,2078,44,1111,3119.430555555556,19602.56944444444,82094.10256410256,Randolph,228.0,222.86925795053003,0.0,54.063604240282686,22725,39.143956864,29.3,6654.0,6654.0,34.0,6589.0,36.8,2953.0,62.3,91.8,2021-08-08T00:00:00.000,32,5374.0,27.5,Low VC/Mod-High SVI,5353,29.9,Low VC/Mod-High SVI,2524,53.2,Mod-High VC/Mod-High SVI,23.7,Low VC/Mod-High SVI,5374,Mod-High
43,1113,Russell,AL,84001113,US,USA,840,Alabama,US,32.28725256,-85.18415324,4899,43,1113,10401.759615384615,47559.24038461538,221481.27884615387,Russell,290.0,270.69892473118284,13.0,81.03225806451613,57781,90.12050714,34.6,20063.0,20063.0,41.4,19198.0,43.7,6622.0,77.1,91.8,2021-08-08T00:00:00.000,32,15165.0,31.3,Low-Mod VC/High SVI,14726,33.5,Low-Mod VC/High SVI,5571,64.9,Mod-High VC/High SVI,26.2,Low VC/High SVI,15165,High
44,1117,Shelby,AL,84001117,US,USA,840,Alabama,US,33.26879845,-86.66232561,28122,262,1117,41020.76282051282,176681.2371794872,660014.9284188035,Shelby,244.0,241.52623688155919,0.0,44.00599700149925,215707,274.65465157,32.6,70920.0,70902.0,38.2,66870.0,40.0,18377.0,52.9,91.8,2021-08-08T00:00:00.000,32,53435.0,28.8,Low VC/Low SVI,51289,30.7,Low-Mod VC/Low SVI,15523,44.7,Low-Mod VC/Low SVI,24.5,Low VC/Low SVI,53436,Low
45,1121,Talladega,AL,84001121,US,USA,840,Alabama,US,33.37823223,-86.16886178,9141,188,1121,14115.008547008547,65862.99145299144,290443.1282051282,Talladega,250.0,241.46926229508202,0.0,51.92896174863388,79828,108.34681527,32.8,26247.0,26246.0,37.9,25359.0,40.1,9630.0,65.2,91.8,2021-08-08T00:00:00.000,32,20204.0,29.2,Low VC/High SVI,19843,31.4,Low-Mod VC/High SVI,8232,55.7,Mod-High VC/High SVI,25.3,Low VC/High SVI,20204,High
46,1123,Tallapoosa,AL,84001123,US,USA,840,Alabama,US,32.86698258,-85.79833053,4710,156,1123,6670.8226495726485,33696.17735042735,140017.33012820513,Tallapoosa,244.0,240.06648199445985,0.0,58.02493074792244,40497,56.518866946,34.6,13953.0,13953.0,40.0,13626.0,42.4,5956.0,66.3,91.8,2021-08-08T00:00:00.000,32,11443.0,32.8,Low-Mod VC/High SVI,11258,35.0,Low-Mod VC/High SVI,5259,58.5,Mod-High VC/High SVI,28.3,Low VC/High SVI,11443,High
47,1125,Tuscaloosa,AL,84001125,US,USA,840,Alabama,US,33.28726072,-87.52556818,27714,466,1125,38602.04807692308,170752.95192307697,679527.7061965811,Tuscaloosa,250.0,243.93156424581002,0.0,49.545391061452506,208911,158.16297204,38.6,80861.0,80855.0,45.0,77281.0,46.7,22097.0,76.8,91.8,2021-08-08T00:00:00.000,32,64787.0,36.1,Low-Mod VC/Mod-High SVI,62704,37.9,Low-Mod VC/Mod-High SVI,19467,67.6,Mod-High VC/Mod-High SVI,30.9,Low-Mod VC/Mod-High SVI,64787,Mod-High
48,1133,Winston,AL,84001133,US,USA,840,Alabama,US,34.15030532,-87.37325922,3081,73,1133,3175.732905982906,20453.267094017094,84460.61752136753,Winston,217.0,212.4492307692308,0.0,58.15692307692307,23660,38.59836973,19.5,4614.0,4614.0,22.4,4546.0,24.1,2104.0,40.7,91.8,2021-08-08T00:00:00.000,32,3511.0,17.1,Low VC/Mod-High SVI,3481,18.5,Low VC/Mod-High SVI,1691,32.7,Low-Mod VC/Mod-High SVI,14.9,Low VC/Mod-High SVI,3511,Mod-High
